Signals-> 0 1 2 3 4 5    6    7    8   9   10  11  12  13   14 15 16 17 18 19 20    21 22 23 24 25 

sample

799       0 0 1 0 0 066h 066h 0F0h 00h 00h 00h 00h 00h 066h 0  0  0  1  0h 0  424Ch 0  1  0  0  0  
800       0 0 1 0 0 067h 067h 0F0h 00h 00h 00h 00h 00h 067h 0  0  0  1  0h 0  426Dh 0  1  0  0  0  
801       0 0 1 0 0 068h 068h 0F0h 00h 00h 00h 00h 00h 068h 0  0  0  1  0h 0  424Dh 0  1  0  0  0  
802       0 0 1 0 0 068h 068h 0F0h 00h 00h 00h 00h 00h 068h 0  0  0  1  0h 0  424Dh 0  1  0  0  0  
803       0 0 1 0 0 068h 068h 0F0h 00h 00h 00h 00h 00h 068h 0  0  0  1  0h 0  424Dh 0  1  0  0  0  
804       0 0 1 0 0 068h 068h 0F0h 00h 00h 00h 00h 00h 068h 0  0  0  1  0h 0  424Dh 0  1  0  0  0  
805       0 0 1 0 0 069h 069h 0F0h 00h 00h 00h 00h 00h 069h 0  0  0  1  0h 0  424Ch 0  1  0  0  0  
806       0 0 1 0 0 06Ah 06Ah 0F0h 00h 00h 00h 00h 00h 06Ah 0  0  0  1  0h 0  3A0Bh 0  1  0  0  0  
807       0 0 1 0 0 06Bh 06Bh 0F0h 00h 00h 00h 00h 00h 06Bh 0  0  0  1  0h 0  31CAh 0  1  0  0  0  
808       0 0 1 0 0 06Ch 06Ch 0F0h 00h 00h 00h 00h 00h 06Ch 0  0  0  1  0h 0  31A8h 0  1  0  0  0  
809       0 0 1 0 0 06Dh 06Dh 0F0h 00h 00h 00h 00h 00h 06Dh 0  0  0  1  0h 0  2967h 0  1  0  0  0  
810       0 0 1 0 0 06Eh 06Eh 0F0h 00h 00h 00h 00h 00h 06Eh 0  0  0  1  0h 0  2967h 0  1  0  0  0  
811       0 0 1 0 0 06Fh 06Fh 0F0h 00h 00h 00h 00h 00h 06Fh 0  0  0  1  0h 0  2946h 0  1  0  0  0  
812       0 0 1 0 0 070h 070h 0F0h 00h 00h 00h 00h 00h 070h 0  0  0  1  0h 0  2125h 0  1  0  0  0  
813       0 0 1 0 0 070h 070h 0F0h 00h 00h 00h 00h 00h 070h 0  0  0  1  0h 0  2125h 0  1  0  0  0  
814       0 0 1 0 0 070h 070h 0F0h 00h 00h 00h 00h 00h 070h 0  0  0  1  0h 0  2125h 0  1  0  0  0  
815       0 0 1 0 0 070h 070h 0F0h 00h 00h 00h 00h 00h 070h 0  0  0  1  0h 0  2125h 0  1  0  0  0  
816       0 0 1 0 0 071h 071h 0F0h 00h 00h 00h 00h 00h 071h 0  0  0  1  0h 0  2105h 0  1  0  0  0  
817       0 0 1 0 0 072h 072h 0F0h 00h 00h 00h 00h 00h 072h 0  0  0  1  0h 0  18A3h 0  1  0  0  0  
818       0 0 1 0 0 073h 073h 0F0h 00h 00h 00h 00h 00h 073h 0  0  0  1  0h 0  1082h 0  1  0  0  0  
819       0 0 1 0 0 074h 074h 0F0h 00h 00h 00h 00h 00h 074h 0  0  0  1  0h 0  1083h 0  1  0  0  0  
820       0 0 1 0 0 075h 075h 0F0h 00h 00h 00h 00h 00h 075h 0  0  0  1  0h 0  10A3h 0  1  0  0  0  
821       0 0 1 0 0 076h 076h 0F0h 00h 00h 00h 00h 00h 076h 0  0  0  1  0h 0  18C4h 0  1  0  0  0  
822       0 0 1 0 0 077h 077h 0F0h 00h 00h 00h 00h 00h 077h 0  0  0  1  0h 0  1906h 0  1  0  0  0  
823       0 0 1 0 0 078h 078h 0F0h 00h 00h 00h 00h 00h 078h 0  0  0  1  0h 0  2147h 0  1  0  0  0  
824       0 0 1 0 0 078h 078h 0F0h 00h 00h 00h 00h 00h 078h 0  0  0  1  0h 0  2147h 0  1  0  0  0  
825       0 0 1 0 0 078h 078h 0F0h 00h 00h 00h 00h 00h 078h 0  0  0  1  0h 0  2147h 0  1  0  0  0  
826       0 0 1 0 0 078h 078h 0F0h 00h 00h 00h 00h 00h 078h 0  0  0  1  0h 0  2147h 0  1  0  0  0  
827       0 0 1 0 0 079h 079h 0F0h 00h 00h 00h 00h 00h 079h 0  0  0  1  0h 0  2989h 0  1  0  0  0  
828       0 0 1 0 0 07Ah 07Ah 0F0h 00h 00h 00h 00h 00h 07Ah 0  0  0  1  0h 0  39EBh 0  1  0  0  0  
829       0 0 1 0 0 07Bh 07Bh 0F0h 00h 00h 00h 00h 00h 07Bh 0  0  0  1  0h 0  3A2Ch 0  1  0  0  0  
830       0 0 1 0 0 07Ch 07Ch 0F0h 00h 00h 00h 00h 00h 07Ch 0  0  0  1  0h 0  424Ch 0  1  0  0  0  
831       0 0 1 0 0 07Dh 07Dh 0F0h 00h 00h 00h 00h 00h 07Dh 0  0  0  1  0h 0  424Dh 0  1  0  0  0  
832       0 0 1 0 0 07Eh 07Eh 0F0h 00h 00h 00h 00h 00h 07Eh 0  0  0  1  0h 0  424Ch 0  1  0  0  0  
833       0 0 1 0 0 07Fh 07Fh 0F0h 00h 00h 00h 00h 00h 07Fh 0  0  0  1  0h 0  3A2Bh 0  1  0  0  0  
834       0 0 1 0 0 080h 080h 0F0h 00h 00h 00h 00h 00h 080h 0  0  0  1  0h 0  39EAh 0  1  0  0  0  
835       0 0 1 0 0 080h 080h 0F0h 00h 00h 00h 00h 00h 080h 0  0  0  1  0h 0  39EAh 0  1  0  0  0  
836       0 0 1 0 0 080h 080h 0F0h 00h 00h 00h 00h 00h 080h 0  0  0  1  0h 0  39EAh 0  1  0  0  0  
837       0 0 1 0 0 080h 080h 0F0h 00h 00h 00h 00h 00h 080h 0  0  0  1  0h 0  39EAh 0  1  0  0  0  
838       0 0 1 0 0 081h 081h 0F0h 00h 00h 00h 00h 00h 081h 0  0  0  1  0h 0  39CAh 0  1  0  0  0  
839       0 0 1 0 0 082h 082h 0F0h 00h 00h 00h 00h 00h 082h 0  0  0  1  0h 0  3188h 0  1  0  0  0  
840       0 0 1 0 0 083h 083h 0F0h 00h 00h 00h 00h 00h 083h 0  0  0  1  0h 0  2967h 0  1  0  0  0  
841       0 0 1 0 0 084h 084h 0F0h 00h 00h 00h 00h 00h 084h 0  0  0  1  0h 0  2946h 0  1  0  0  0  
842       0 0 1 0 0 085h 085h 0F0h 00h 00h 00h 00h 00h 085h 0  0  0  1  0h 0  2946h 0  1  0  0  0  
843       0 0 1 0 0 086h 086h 0F0h 00h 00h 00h 00h 00h 086h 0  0  0  1  0h 0  2125h 0  1  0  0  0  
844       0 0 1 0 0 087h 087h 0F0h 00h 00h 00h 00h 00h 087h 0  0  0  1  0h 0  2125h 0  1  0  0  0  
845       0 0 1 0 0 088h 088h 0F0h 00h 00h 00h 00h 00h 088h 0  0  0  1  0h 0  18E4h 0  1  0  0  0  
846       0 0 1 0 0 088h 088h 0F0h 00h 00h 00h 00h 00h 088h 0  0  0  1  0h 0  18E4h 0  1  0  0  0  
847       0 0 1 0 0 088h 088h 0F0h 00h 00h 00h 00h 00h 088h 0  0  0  1  0h 0  18E4h 0  1  0  0  0  
848       0 0 1 0 0 088h 088h 0F0h 00h 00h 00h 00h 00h 088h 0  0  0  1  0h 0  18E4h 0  1  0  0  0  
849       0 0 1 0 0 089h 089h 0F0h 00h 00h 00h 00h 00h 089h 0  0  0  1  0h 0  1083h 0  1  0  0  0  
850       0 0 1 0 0 08Ah 08Ah 0F0h 00h 00h 00h 00h 00h 08Ah 0  0  0  1  0h 0  1083h 0  1  0  0  0  
851       0 0 1 0 0 08Bh 08Bh 0F0h 00h 00h 00h 00h 00h 08Bh 0  0  0  1  0h 0  1083h 0  1  0  0  0  
852       0 0 1 0 0 08Ch 08Ch 0F0h 00h 00h 00h 00h 00h 08Ch 0  0  0  1  0h 0  10C5h 0  1  0  0  0  
853       0 0 1 0 0 08Dh 08Dh 0F0h 00h 00h 00h 00h 00h 08Dh 0  0  0  1  0h 0  1906h 0  1  0  0  0  
854       0 0 1 0 0 08Eh 08Eh 0F0h 00h 00h 00h 00h 00h 08Eh 0  0  0  1  0h 0  2968h 0  1  0  0  0  
855       0 0 1 0 0 08Fh 08Fh 0F0h 00h 00h 00h 00h 00h 08Fh 0  0  0  1  0h 0  31CAh 0  1  0  0  0  
856       0 0 1 0 0 090h 090h 0F0h 00h 00h 00h 00h 00h 090h 0  0  0  1  0h 0  3A0Bh 0  1  0  0  0  
857       0 0 1 0 0 090h 090h 0F0h 00h 00h 00h 00h 00h 090h 0  0  0  1  0h 0  3A0Bh 0  1  0  0  0  
858       0 0 1 0 0 090h 090h 0F0h 00h 00h 00h 00h 00h 090h 0  0  0  1  0h 0  3A0Bh 0  1  0  0  0  
859       0 0 1 0 0 090h 090h 0F0h 00h 00h 00h 00h 00h 090h 0  0  0  1  0h 0  3A0Bh 0  1  0  0  0  
860       0 0 1 0 0 091h 091h 0F0h 00h 00h 00h 00h 00h 091h 0  0  0  1  0h 0  422Ch 0  1  0  0  0  
861       0 0 1 0 0 092h 092h 0F0h 00h 00h 00h 00h 00h 092h 0  0  0  1  0h 0  424Dh 0  1  0  0  0  
862       0 0 1 0 0 093h 093h 0F0h 00h 00h 00h 00h 00h 093h 0  0  0  1  0h 0  424Dh 0  1  0  0  0  
863       0 0 1 0 0 094h 094h 0F0h 00h 00h 00h 00h 00h 094h 0  0  0  1  0h 0  422Ch 0  1  0  0  0  
864       0 0 1 0 0 095h 095h 0F0h 00h 00h 00h 00h 00h 095h 0  0  0  1  0h 0  39EBh 0  1  0  0  0  
865       0 0 1 0 0 096h 096h 0F0h 00h 00h 00h 00h 00h 096h 0  0  0  1  0h 0  31CAh 0  1  0  0  0  
866       0 0 1 0 0 097h 097h 0F0h 00h 00h 00h 00h 00h 097h 0  0  0  1  0h 0  3188h 0  1  0  0  0  
867       0 0 1 0 0 098h 098h 0F0h 00h 00h 00h 00h 00h 098h 0  0  0  1  0h 0  2967h 0  1  0  0  0  
868       0 0 1 0 0 098h 098h 0F0h 00h 00h 00h 00h 00h 098h 0  0  0  1  0h 0  2967h 0  1  0  0  0  
869       0 0 1 0 0 098h 098h 0F0h 00h 00h 00h 00h 00h 098h 0  0  0  1  0h 0  2967h 0  1  0  0  0  
870       0 0 1 0 0 098h 098h 0F0h 00h 00h 00h 00h 00h 098h 0  0  0  1  0h 0  2967h 0  1  0  0  0  
871       0 0 1 0 0 099h 099h 0F0h 00h 00h 00h 00h 00h 099h 0  0  0  1  0h 0  2947h 0  1  0  0  0  
872       0 0 1 0 0 09Ah 09Ah 0F0h 00h 00h 00h 00h 00h 09Ah 0  0  0  1  0h 0  2126h 0  1  0  0  0  
873       0 0 1 0 0 09Bh 09Bh 0F0h 00h 00h 00h 00h 00h 09Bh 0  0  0  1  0h 0  2126h 0  1  0  0  0  
874       0 0 1 0 0 09Ch 09Ch 0F0h 00h 00h 00h 00h 00h 09Ch 0  0  0  1  0h 0  2126h 0  1  0  0  0  
875       0 0 1 0 0 09Dh 09Dh 0F0h 00h 00h 00h 00h 00h 09Dh 0  0  0  1  0h 0  2125h 0  1  0  0  0  
876       0 0 1 0 0 09Eh 09Eh 0F0h 00h 00h 00h 00h 00h 09Eh 0  0  0  1  0h 0  2125h 0  1  0  0  0  
877       0 0 1 0 0 09Fh 09Fh 0F0h 00h 00h 00h 00h 00h 09Fh 0  0  0  1  0h 0  2125h 0  1  0  0  0  
878       0 0 1 0 0 0A0h 0A0h 0F0h 00h 00h 00h 00h 00h 0A0h 0  0  0  1  0h 0  2105h 0  1  0  0  0  
879       0 0 1 0 0 0A0h 0A0h 0F0h 00h 00h 00h 00h 00h 0A0h 0  0  0  1  0h 0  2105h 0  1  0  0  0  
880       0 0 1 0 0 0A0h 0A0h 0F0h 00h 00h 00h 00h 00h 0A0h 0  0  0  1  0h 0  2105h 0  1  0  0  0  
881       0 0 1 0 0 0A0h 0A0h 0F0h 00h 00h 00h 00h 00h 0A0h 0  0  0  1  0h 0  2105h 0  1  0  0  0  
882       0 0 1 0 0 0A1h 0A1h 0F0h 00h 00h 00h 00h 00h 0A1h 0  0  0  1  0h 0  2125h 0  1  0  0  0  
883       0 0 1 0 0 0A2h 0A2h 0F0h 00h 00h 00h 00h 00h 0A2h 0  0  0  1  0h 0  2125h 0  1  0  0  0  
884       0 0 1 0 0 0A3h 0A3h 0F0h 00h 00h 00h 00h 00h 0A3h 0  0  0  1  0h 0  2105h 0  1  0  0  0  
885       0 0 1 0 0 0A4h 0A4h 0F0h 00h 00h 00h 00h 00h 0A4h 0  0  0  1  0h 0  2126h 0  1  0  0  0  
886       0 0 1 0 0 0A5h 0A5h 0F0h 00h 00h 00h 00h 00h 0A5h 0  0  0  1  0h 0  2125h 0  1  0  0  0  
887       0 0 1 0 0 0A6h 0A6h 0F0h 00h 00h 00h 00h 00h 0A6h 0  0  0  1  0h 0  2125h 0  1  0  0  0  
888       0 0 1 0 0 0A7h 0A7h 0F0h 00h 00h 00h 00h 00h 0A7h 0  0  0  1  0h 0  2125h 0  1  0  0  0  
889       0 0 1 0 0 0A8h 0A8h 0F0h 00h 00h 00h 00h 00h 0A8h 0  0  0  1  0h 0  18E5h 0  1  0  0  0  
890       0 0 1 0 0 0A8h 0A8h 0F0h 00h 00h 00h 00h 00h 0A8h 0  0  0  1  0h 0  18E5h 0  1  0  0  0  
891       0 0 1 0 0 0A8h 0A8h 0F0h 00h 00h 00h 00h 00h 0A8h 0  0  0  1  0h 0  18E5h 0  1  0  0  0  
892       0 0 1 0 0 0A8h 0A8h 0F0h 00h 00h 00h 00h 00h 0A8h 0  0  0  1  0h 0  18E5h 0  1  0  0  0  
893       0 0 1 0 0 0A9h 0A9h 0F0h 00h 00h 00h 00h 00h 0A9h 0  0  0  1  0h 0  2125h 0  1  0  0  0  
894       0 0 1 0 0 0AAh 0AAh 0F0h 00h 00h 00h 00h 00h 0AAh 0  0  0  1  0h 0  2125h 0  1  0  0  0  
895       0 0 1 0 0 0ABh 0ABh 0F0h 00h 00h 00h 00h 00h 0ABh 0  0  0  1  0h 0  2105h 0  1  0  0  0  
